task_id,scheduler_type,cluster_id,submit_time,wait_time,actual_duration,status
894080776f6f968b5d20c19f,baseline,2,2834285.0,0.0,2101.0,COMPLETED
3b69d9638f5aa108a02741a9,baseline,3,2835983.0,0.0,2612.0,COMPLETED
ebad876c519fa62bd783c0e7,baseline,0,2812018.0,0.0,29460.0,COMPLETED
57acd52d03d69178c7456291,baseline,0,2845586.0,0.0,1153.0,COMPLETED
6e7542ce7627e84219f66740,baseline,3,2856423.0,0.0,3010.0,COMPLETED
5764c8f645eb622d98fa425a,baseline,0,2858710.0,0.0,1651.0,COMPLETED
0a8d9b1d5e9df69daf67e237,baseline,2,2837079.0,0.0,23302.0,COMPLETED
6403e345ebb6c4cd6c134f84,baseline,0,2861160.0,0.0,134.0,COMPLETED
408af3dc9f99d8adc113a29c,baseline,3,2861127.0,0.0,2781.0,COMPLETED
a0f226b1ffb7e5f950d664b0,baseline,0,2862694.0,0.0,1238.0,COMPLETED
7daa6adeb0469e8c39577835,baseline,2,2859201.0,0.0,4774.0,COMPLETED
bb6143c815524ae11857b7b2,baseline,3,2866642.0,0.0,99.0,COMPLETED
b026ff14b57b69994d8a8b23,baseline,3,2867275.0,0.0,1394.0,COMPLETED
e999bf31174e23bbf8b6c75b,baseline,0,2855009.0,0.0,13713.0,COMPLETED
9ab1bc7b876aafa1f171900a,baseline,0,2869974.0,0.0,358.0,COMPLETED
62e61a87983d6c8672ac1ee0,baseline,0,2871311.0,0.0,58.0,COMPLETED
6cb8e465254299f42342cf5a,baseline,0,2871673.0,0.0,596.0,COMPLETED
21fc97ebaa83c80adf8fab2b,baseline,0,2876024.0,0.0,597.0,COMPLETED
1a48d06a23710605d5b022f0,baseline,3,2880146.0,0.0,96.0,COMPLETED
a7c55e46a801b83e7abc4262,baseline,3,2880652.0,0.0,385.0,COMPLETED
f05f483f31d22703a7bf9d26,baseline,2,2863057.0,0.0,22998.0,COMPLETED
e0e29270e8aba4025b300d1e,baseline,3,2865691.0,0.0,21838.0,COMPLETED
901985c55073402639f8c3d1,baseline,2,2887236.0,0.0,1127.0,COMPLETED
308cf1c822b544274b8e56a9,baseline,2,2890254.0,0.0,1118.0,COMPLETED
10a841dfaece515b4b9ed2f2,baseline,3,2890277.0,0.0,1922.0,COMPLETED
9b46fd3dd6cd3f68497670f5,baseline,1,2805425.0,0.0,90479.0,COMPLETED
50058ed8f1af44c7e24fbc04,baseline,2,2899468.0,0.0,204.0,COMPLETED
fac4de10adc100058d5e9f87,baseline,1,2895984.0,0.0,3984.0,COMPLETED
293b3fa1fa4430edda4f13eb,baseline,1,2900698.0,0.0,162.0,COMPLETED
6906dfda6a4505f91692e776,baseline,0,2876728.0,0.0,29446.0,COMPLETED
4381c20a8cd46a4d0d10fcd0,baseline,0,2909964.0,0.0,158.0,COMPLETED
6f247d1be962af63b414eefb,baseline,0,2912913.0,0.0,174.0,COMPLETED
b5ee66ea28d9ac3f6c37f7c7,baseline,0,2919720.0,0.0,332.0,COMPLETED
7164cc29db167f85ac916f7f,baseline,0,2927826.0,0.0,445.0,COMPLETED
9e076a75cc731d7dd68bd15d,baseline,1,2927968.0,0.0,984.0,COMPLETED
b38a654713f3130a678cee02,baseline,0,2929690.0,0.0,35.0,COMPLETED
8abe47f2a5c0d173d3be78ca,baseline,2,2928033.0,0.0,2290.0,COMPLETED
57e5102810c92d1f9cb6d3c2,baseline,3,2928137.0,0.0,2645.0,COMPLETED
d417e0e589406dd66e947254,baseline,0,2934118.0,0.0,63.0,COMPLETED
be2f74e6ee39d87aef8ced33,baseline,1,2939120.0,0.0,207.0,COMPLETED
c1564050399d4d409f7b7104,baseline,0,2935638.0,0.0,5097.0,COMPLETED
af5f832b64843ede96dc2d8f,baseline,0,2947678.0,0.0,211.0,COMPLETED
90ae3f7b61b442e2f6a7b8ba,baseline,1,2949933.0,0.0,1527.0,COMPLETED
6eabab41b1901dcb1d2136e9,baseline,2,2955411.0,0.0,150.0,COMPLETED
97ebf723b8a6a20e190a3c96,baseline,2,2955854.0,0.0,532.0,COMPLETED
78f19dedeab2bcd86bd92d3e,baseline,3,2955859.0,0.0,1521.0,COMPLETED
96561cbd4121b06f5daeb38d,baseline,1,2953869.0,0.0,4943.0,COMPLETED
28d1cf77e3142f3075d9886a,baseline,1,2961026.0,0.0,367.0,COMPLETED
2cfef3f5336d09b8f21463ad,baseline,1,2962311.0,0.0,151.0,COMPLETED
d271643d13ee92cdebf8fab3,baseline,1,2962560.0,0.0,164.0,COMPLETED
ee9541c14e8e5918aa3be14a,baseline,2,2964384.0,0.0,35.0,COMPLETED
01a4c6f67f043a339b0297e3,baseline,1,2964185.0,0.0,336.0,COMPLETED
ef76f16e1077b1af8bde8a19,baseline,2,2967191.0,0.0,303.0,COMPLETED
e479b9c9f92f4164ac090ce0,baseline,1,2967151.0,0.0,416.0,COMPLETED
11607b7fbfeac38b1720f7eb,baseline,0,2949547.0,0.0,20308.0,COMPLETED
0221852db0d38e6953ef29d3,baseline,1,2971161.0,0.0,266.0,COMPLETED
be891f789bfe684cef2c655a,baseline,0,2969926.0,0.0,3332.0,COMPLETED
2c62a4a6d4338b916ea57245,baseline,0,2973713.0,0.0,341.0,COMPLETED
d0f9a68ce68cf1ca6df0868e,baseline,0,2974421.0,0.0,270.0,COMPLETED
dc628e7fd38433fad4831296,baseline,1,2973899.0,0.0,3134.0,COMPLETED
41cef949ebf1173b2b248753,baseline,0,2979329.0,0.0,78.0,COMPLETED
5afd2a9784d80c2f37e1e7a0,baseline,1,2980008.0,0.0,140.0,COMPLETED
5ac7f0114ab3813802040655,baseline,1,2980344.0,0.0,1045.0,COMPLETED
0dcde5534627323616849590,baseline,0,2979854.0,0.0,2235.0,COMPLETED
25913f9c44507f79d0a64a47,baseline,0,2984518.0,0.0,411.0,COMPLETED
89de1220ab8ab949850675ce,baseline,0,2985701.0,0.0,2311.0,COMPLETED
c571a92331585827071037d0,baseline,0,2989458.0,0.0,207.0,COMPLETED
5a5797066a9b1a753807045d,baseline,0,2996887.0,0.0,142.0,COMPLETED
aa6b61a2503e04de50444d02,baseline,0,2997164.0,0.0,604.0,COMPLETED
7b250fbfdb47113f38911edb,baseline,2,3000916.0,0.0,357.0,COMPLETED
62a4aa7af2db9060617f06b5,baseline,0,2999910.0,0.0,1834.0,COMPLETED
567523846c7f31dc058b530f,baseline,1,3000660.0,0.0,4898.0,COMPLETED
faaf5ea86487e51951012d56,baseline,2,3004353.0,0.0,1743.0,COMPLETED
143869d272f379f0c013882b,baseline,0,3002387.0,0.0,4066.0,COMPLETED
92a8775b4fa55826eb43537b,baseline,2,3007905.0,0.0,93.0,COMPLETED
332d4db43f49283bcc364a38,baseline,0,3006859.0,0.0,1556.0,COMPLETED
59f3694aa0dd5451b2298e9e,baseline,0,3008743.0,0.0,1044.0,COMPLETED
df8cc22afd633f1bc3d96ddb,baseline,2,3009354.0,0.0,6413.0,COMPLETED
e096bb6266169542fd84a450,baseline,0,3017476.0,0.0,656.0,COMPLETED
1958fb569e275caca295724b,baseline,2,3024035.0,0.0,309.0,COMPLETED
147b67f9d01329b7580c0c52,baseline,0,3023706.0,0.0,1131.0,COMPLETED
b5d708a6f5e40335d70690ae,baseline,1,3005610.0,0.0,26096.0,COMPLETED
2f59d0c03de2ee46a14e1f19,baseline,0,3032508.0,0.0,769.0,COMPLETED
3ae2c0ee73cb0d6505541b5c,baseline,2,3033013.0,0.0,1815.0,COMPLETED
bdd742c2ab09f4a9ea4e6b05,baseline,3,3033214.0,0.0,1797.0,COMPLETED
d06c1acc0118e84d205d4e48,baseline,0,3034987.0,0.0,94.0,COMPLETED
e28a97954a2df09e23960618,baseline,1,3032969.0,0.0,2215.0,COMPLETED
0f6186b5fbb5760a72a07c62,baseline,0,3035638.0,0.0,272.0,COMPLETED
fab51ea1c6144420bb56f850,baseline,0,3036299.0,0.0,267.0,COMPLETED
f7aa03a8eb630c7ecebc4da5,baseline,0,3041207.0,0.0,297.0,COMPLETED
66cd00c92501103c2bc460e2,baseline,2,3045178.0,0.0,247.0,COMPLETED
d410943f542acbe1d5fb5fdb,baseline,2,3046860.0,0.0,235.0,COMPLETED
11c32d5cbb49427ff38e068e,baseline,1,3047788.0,0.0,34.0,COMPLETED
e53ae04be2102bc695268772,baseline,2,3047812.0,0.0,436.0,COMPLETED
66373c84dc70fa0ec7842745,baseline,3,3047656.0,0.0,739.0,COMPLETED
2385aab8410cebc2ecc72b23,baseline,1,3036470.0,0.0,12451.5,COMPLETED
2f8cbfdcda566121091488aa,baseline,3,3053629.0,0.0,28.0,COMPLETED
238adee6a579335c6ad0c0da,baseline,3,3054748.0,0.0,218.0,COMPLETED
bc70be75768b615e05c605d0,baseline,1,3053013.0,0.0,3039.0,COMPLETED
e11701e33f0e71595ec330c7,baseline,0,3043737.0,0.0,12615.0,COMPLETED
6b97fcd3150a9f8b65422300,baseline,0,3060492.0,0.0,17.0,COMPLETED
0fd586bf3a7ebe6c324bc7bf,baseline,0,3060946.0,0.0,348.0,COMPLETED
86fb3a28b9b353c06018d23a,baseline,0,3061504.0,0.0,63.0,COMPLETED
54d513cdb7a6f0c06c8b9b1c,baseline,0,3062963.0,0.0,56.0,COMPLETED
631eedc92dae1545bfcf6f97,baseline,2,3047172.0,0.0,17773.0,COMPLETED
01504478c83a4fcd1d5c915f,baseline,0,3065918.0,0.0,339.0,COMPLETED
e726de24ed5179f9ab9175c7,baseline,0,3067763.0,0.0,1750.0,COMPLETED
6c387bfe4ee9165edfbceedb,baseline,1,3071337.0,0.0,958.0,COMPLETED
0bea135d72fbbbc9d17c9e12,baseline,1,3075296.0,0.0,636.0,COMPLETED
b77d1ec406033131e049fe75,baseline,1,3076656.0,0.0,195.0,COMPLETED
cd7a81a712500b6baf6e02aa,baseline,0,3070050.0,0.0,7336.0,COMPLETED
fa22bcb1cd821ea862f8f293,baseline,0,3080988.0,0.0,2396.0,COMPLETED
b2bc7dae67e83ebe20a8cd2d,baseline,1,3090803.0,0.0,382.5,COMPLETED
f227d2942e29c38fd0fc30e4,baseline,1,3092414.0,0.0,213.0,COMPLETED
f46fc827e9392b294a49f433,baseline,0,3087617.0,0.0,5300.0,COMPLETED
255dc3096864b949c4eaed5f,baseline,0,3096050.0,0.0,145.5,COMPLETED
b8650ea7c4fb37f9b1f227bd,baseline,0,3101051.0,0.0,211.0,COMPLETED
14cbeceb571a719a4aedf03d,baseline,0,3110522.0,0.0,70.0,COMPLETED
20f377582fd997447bdadd00,baseline,3,3118608.0,0.0,371.0,COMPLETED
bacae1c91966c0030b51ce40,baseline,1,3115060.0,0.0,4412.0,COMPLETED
63ae2dc4af0001da642b1d81,baseline,2,3117673.0,0.0,3060.0,COMPLETED
fe95e1175b0f51c8a0e6ad00,baseline,3,3125112.0,0.0,895.0,COMPLETED
2bba75069e4ed5a786c96f3b,baseline,0,3112679.0,0.0,22144.0,COMPLETED
1bf17ff77568ee1e29539343,baseline,3,3137164.0,0.0,177.0,COMPLETED
137351ed061dbb2999654f6d,baseline,3,3137255.0,0.0,387.0,COMPLETED
b3a4e6f65070adaea07626d2,baseline,3,3138840.0,0.0,1736.0,COMPLETED
e9eef4160553114e3338a493,baseline,2,3140180.0,0.0,605.0,COMPLETED
c2b099b71062a5e504cdb1fe,baseline,3,3141000.0,0.0,29.0,COMPLETED
63b67c879f6f47f87276ced8,baseline,0,3136907.0,0.0,4266.0,COMPLETED
9ba8083652e6dc6d58045eae,baseline,3,3139163.0,0.0,3217.0,COMPLETED
adf76d4c0a4e34406f584379,baseline,0,3142414.0,0.0,104.0,COMPLETED
8352f99ae40ae66c1702a910,baseline,3,3145923.0,0.0,36.0,COMPLETED
d68304f4d6cbd5143ccb174d,baseline,3,3144934.0,0.0,1281.0,COMPLETED
40ad2e566b96d621e35a804b,baseline,3,3151977.0,0.0,34.0,COMPLETED
ab4bfcb0e39be4a799470b1c,baseline,1,3120714.0,0.0,32460.0,COMPLETED
aeadc1588344ac523af5b065,baseline,3,3154611.0,0.0,36.0,COMPLETED
2a1622bee7afb77683c1bc7d,baseline,1,3156496.0,0.0,112.5,COMPLETED
5b6541be922e3e6ec42b08bc,baseline,3,3157113.0,0.0,114.0,COMPLETED
b8ec6e479bb0dab39405829f,baseline,1,3154426.0,0.0,2846.0,COMPLETED
9ed98db8552248dfa30ad28c,baseline,1,3157286.0,0.0,38.0,COMPLETED
995b0c8cc2cd30ad14606636,baseline,1,3156692.0,0.0,816.0,COMPLETED
00ff5a77794e66646b961ab2,baseline,3,3154975.0,0.0,3624.0,COMPLETED
8ab79568c6e9ebecf4a63212,baseline,0,3156388.0,0.0,8558.0,COMPLETED
ba8eb1d2f1dbc24a052bc7c1,baseline,0,3170451.0,0.0,355.0,COMPLETED
e0d33494920fdb18d4974673,baseline,2,3121194.0,0.0,50052.0,COMPLETED
9e9517204cad4fe9e69ea50f,baseline,2,3171367.0,0.0,54.0,COMPLETED
9c403f9ecc24eb3461b22402,baseline,1,3171205.0,0.0,219.0,COMPLETED
da56ca7534a323855f0100d2,baseline,0,3171025.0,0.0,552.0,COMPLETED
5a21296e7c03fc6fa1f2e377,baseline,2,3174402.0,0.0,53.0,COMPLETED
6f8ac83c2e9cbb71098e795a,baseline,1,3183460.0,0.0,118.0,COMPLETED
731cc9014df831e13306785a,baseline,0,3181010.0,0.0,3193.0,COMPLETED
91d36695399743f9f09d1942,baseline,0,3187105.0,0.0,37.0,COMPLETED
4cc5a0c98e0ce06dfde736e3,baseline,2,3177473.0,0.0,11053.0,COMPLETED
f75874a63504d5f68379f406,baseline,2,3189206.0,0.0,34.0,COMPLETED
81c3c235ba9c6ddf60a7a7b0,baseline,0,3187879.0,0.0,7553.0,COMPLETED
ea3f391bd3815a8ad800bbd4,baseline,3,3168461.0,0.0,36800.0,COMPLETED
e864abb0fb0223921c9eadcf,baseline,2,3197314.0,0.0,12815.0,COMPLETED
41da5cdf110d7b812bcb1d22,baseline,3,3209983.0,0.0,648.0,COMPLETED
4063252bc323e4e4425a60ff,baseline,2,3211344.0,0.0,53.0,COMPLETED
e6c707919d1d2fea67581bad,baseline,2,3211599.0,0.0,266.0,COMPLETED
757d63185ad98e96f359cc10,baseline,2,3212320.0,0.0,246.0,COMPLETED
9a66a9afb5ddc7b1b312d9ef,baseline,2,3221225.0,0.0,39.0,COMPLETED
4b5d3f939d208e3142a27816,baseline,3,3224405.0,0.0,176.0,COMPLETED
5cc6d2abb5c3d30ad35ed3a2,baseline,2,3221890.0,0.0,2754.0,COMPLETED
93761a50fe6389cd38ddc33c,baseline,2,3229267.0,0.0,407.0,COMPLETED
3cdddac281e5ca452d236dcf,baseline,3,3232457.0,0.0,196.0,COMPLETED
b5a49fd7a4f8d2a66c89bf92,baseline,3,3234036.0,0.0,68.0,COMPLETED
96970b26bbdc04bb5b8fbfc3,baseline,3,3239924.0,0.0,35.0,COMPLETED
978e6305079762069e02e6d6,baseline,2,3232182.0,0.0,8677.0,COMPLETED
39b70299b47684f3cd8422e3,baseline,2,3255388.0,0.0,1909.0,COMPLETED
64b195d3a53388dc5fd1b28c,baseline,3,3260234.0,0.0,378.0,COMPLETED
f2175fe874d538ea9c0dad95,baseline,2,3260160.0,0.0,2327.0,COMPLETED
45941437fc5bfb460a557f0b,baseline,2,3265794.0,0.0,223.0,COMPLETED
866c6bd39ee210a507fa6d47,baseline,2,3273017.0,0.0,1425.0,COMPLETED
038b9bc04f4d2e0c3c4e63fa,baseline,3,3279107.0,0.0,505.0,COMPLETED
12349e40fac2c6f93b4aaa18,baseline,3,3280221.0,0.0,355.0,COMPLETED
3b60ecb907c212c5e1f4e745,baseline,3,3283969.0,0.0,1238.0,COMPLETED
567e040e1e146a37c6dcd458,baseline,3,3286235.0,0.0,13.0,COMPLETED
607200c9dc301cac80e3b685,baseline,2,3277133.0,0.0,11266.0,COMPLETED
9c1bd9d0be949d6ebe186731,baseline,2,3288379.0,0.0,28.0,COMPLETED
30c1d5769de1e680cc637612,baseline,3,3286981.0,0.0,5368.0,COMPLETED
c3cf848432d6a5a4d460af57,baseline,2,3295255.0,0.0,138.0,COMPLETED
bb6780ae065f116a73d7d231,baseline,3,3297291.0,0.0,108.0,COMPLETED
3f4e16469ebfed41130f2676,baseline,2,3296642.0,0.0,1314.0,COMPLETED
3ab9a01c80c6344ba828c79f,baseline,2,3297983.0,0.0,34.0,COMPLETED
059b06206db6b23d3fdf621a,baseline,2,3299558.0,0.0,3412.0,COMPLETED
9e6418e448cddf91fccdd513,baseline,0,3284739.0,0.0,19789.0,COMPLETED
83dfed911454faa88425bb20,baseline,2,3303102.0,0.0,2104.0,COMPLETED
bbb334804ac0b6da32ef9c61,baseline,0,3318837.0,0.0,4336.0,COMPLETED
d7462de5bb62c07d1315d400,baseline,2,3322788.0,0.0,586.0,COMPLETED
077e836411e6a770dffdaeaf,baseline,1,3288242.0,0.0,38424.0,COMPLETED
a743bfc7e0f815b90263bd87,baseline,2,3317505.0,0.0,12521.0,COMPLETED
4ca11b19543f7db673436453,baseline,2,3330586.0,0.0,5362.0,COMPLETED
d47811b795e617951d020058,baseline,0,3333122.0,0.0,3775.0,COMPLETED
101ebf641e8d4eef2e1aa599,baseline,0,3142750.0,0.0,195703.0,COMPLETED
feed1edfddf196346b06db5b,baseline,0,3339215.0,0.0,88.0,COMPLETED
6712c774bf98207395836f71,baseline,3,3299782.0,0.0,44335.0,COMPLETED
f0afd6724adb9fbbbf94b405,baseline,0,3343776.0,0.0,6672.0,COMPLETED
a7369d03d9b75d0de9477bad,baseline,2,3346078.0,0.0,4690.0,COMPLETED
2d6df242ab8978a3f9302224,baseline,2,3358882.0,0.0,399.0,COMPLETED
f7c62dbda50774fae53dd16b,baseline,2,3361456.0,0.0,185.0,COMPLETED
3c3b0aa71cc8f60ad6a39282,baseline,2,3371510.0,0.0,661.0,COMPLETED
d43c252f6c0d994fd051128c,baseline,2,3374223.0,0.0,63.0,COMPLETED
f7fcbe7e859a327124fb21cb,baseline,0,3355091.0,0.0,19629.0,COMPLETED
dd8ea188ff1828a560514b72,baseline,0,3377273.0,0.0,475.5,COMPLETED
4536aaee212e8128db253ef9,baseline,2,3381132.0,0.0,28.0,COMPLETED
7a2196b921c79d36233b2fff,baseline,3,3383440.0,0.0,90.0,COMPLETED
12f71d9d223f6b11bb1dc886,baseline,3,3384060.0,0.0,377.0,COMPLETED
ab9e31b52cf571ebb34d5dde,baseline,0,3380601.0,0.0,4014.0,COMPLETED
7b1916999fc6c5bf3d4e437f,baseline,0,3384949.0,0.0,741.0,COMPLETED
5650ae0299c7f174187a5507,baseline,1,3388860.0,0.0,273.0,COMPLETED
418151e25321be4e50a1bd7f,baseline,0,3387692.0,0.0,3157.0,COMPLETED
9f017ed60474001542214140,baseline,3,3387693.0,0.0,5406.0,COMPLETED
6ff5ccb47e5c17b072a82a61,baseline,0,3393045.0,0.0,55.0,COMPLETED
afe0769e231604ba99b51563,baseline,0,3392787.0,0.0,2037.0,COMPLETED
b229ae32aeb034360fee4746,baseline,1,3159927.0,0.0,235355.0,COMPLETED
f495a711b9228eb7d40e788c,baseline,0,3395060.0,0.0,616.0,COMPLETED
aa6b70c89f223c4c01c40566,baseline,0,3396333.0,0.0,1607.0,COMPLETED
251278f770eefb0d4c922375,baseline,0,3398535.0,0.0,58.0,COMPLETED
bcc6ded1f0c92182de4b0ae4,baseline,0,3399967.0,0.0,98.0,COMPLETED
f14f065efec0c42a0dee3c34,baseline,2,3381580.0,0.0,19065.0,COMPLETED
38380cc328ddc88bcac38617,baseline,0,3402156.0,0.0,61.0,COMPLETED
7c796665c7975ddff90f2227,baseline,0,3402327.0,0.0,39.0,COMPLETED
e69d865f484e0788bd57d3e3,baseline,0,3403232.0,0.0,445.0,COMPLETED
55075aeaf24693a4eac5fb64,baseline,1,3393072.0,0.0,14463.0,COMPLETED
c03789538f8920a6c4af3ca7,baseline,0,3407047.0,0.0,1669.0,COMPLETED
90945ebb5cfe93917905ae58,baseline,0,3411648.0,0.0,123.0,COMPLETED
7b2e55d7c0c32f0070d02435,baseline,0,3415671.0,0.0,1527.0,COMPLETED
0f7f00e2365b2278c4570c11,baseline,2,3416745.0,0.0,497.0,COMPLETED
0222db2d72b5859b3f181167,baseline,0,3420254.0,0.0,214.0,COMPLETED
00a627acf201e0b633ce5e84,baseline,0,3422432.0,0.0,125.0,COMPLETED
4d863cceb2e719ea00246221,baseline,1,3415892.0,0.0,14442.0,COMPLETED
fe46fc0099ada25e472c2066,baseline,0,3432820.0,0.0,3292.0,COMPLETED
b50e9130c84d010b89a2c1df,baseline,0,3438438.0,0.0,1812.0,COMPLETED
556562cd886f38040e647c7e,baseline,2,3443859.0,0.0,61.0,COMPLETED
e42a7cbeb3aa7c762293adf3,baseline,1,3443749.0,0.0,326.0,COMPLETED
195aeeb0ed8ecfa9fff64004,baseline,1,3457076.0,0.0,360.0,COMPLETED
261017a00c98c4fa077a1a77,baseline,2,3460169.0,0.0,2840.0,COMPLETED
70ddf004cc2c978cd08c04ef,baseline,0,3443145.0,0.0,20278.0,COMPLETED
7a5189897c6094708358400f,baseline,0,3463526.0,0.0,1409.0,COMPLETED
acb08f42a128849b3a0b88c6,baseline,2,3469057.0,0.0,111.0,COMPLETED
266084c325a1456fc6afbfbf,baseline,2,3469660.0,0.0,24.0,COMPLETED
2fc941c8c4608c1a5163cc6b,baseline,0,3468619.0,0.0,3773.0,COMPLETED
06371fda73089d6b2f9dadbf,baseline,2,3472239.0,0.0,304.0,COMPLETED
5c7176f1204dd4dfafaf510f,baseline,0,3472551.0,0.0,173.0,COMPLETED
fee8be8f4056991d69c909b5,baseline,0,3478224.0,0.0,1322.0,COMPLETED
d4e1756270188ff984ffacea,baseline,2,3478277.0,0.0,1439.0,COMPLETED
12ecc2c8ab24cc0abe18456a,baseline,0,3479495.0,0.0,1964.0,COMPLETED
b8d972f4a059499fc3c8d1c6,baseline,0,3485520.0,0.0,93.0,COMPLETED
7f776fda9267fd581aea303c,baseline,2,3481303.0,0.0,6311.0,COMPLETED
162a38f54a57f427b57c4b60,baseline,3,3479217.0,0.0,9596.0,COMPLETED
b96059dddc96b165964fe6ea,baseline,0,3487889.0,0.0,1140.0,COMPLETED
24d05845cdfb9462ab3a1b71,baseline,2,3487991.0,0.0,1694.0,COMPLETED
e7d91880ed53fd81a5fb981f,baseline,0,3491899.0,0.0,2682.0,COMPLETED
fe548e0bb858bc0969b6021c,baseline,0,3497187.0,0.0,24.0,COMPLETED
733891e7e3c9384608b5f3ff,baseline,2,3498978.0,0.0,648.0,COMPLETED
75adb11327900d753e4ad597,baseline,2,3500389.0,0.0,356.0,COMPLETED
dd7f766eaca8e1affe47167d,baseline,0,3498551.0,0.0,5089.0,COMPLETED
4ba8d282c94ddee4f52582ed,baseline,0,3504818.0,0.0,1884.0,COMPLETED
a709f178fb2210763f71552b,baseline,3,3514093.0,0.0,48.0,COMPLETED
e5c20cfaee9a65007169c7fd,baseline,3,3516189.0,0.0,566.0,COMPLETED
e63430e4da03362c2ac5ec9f,baseline,0,3509964.0,0.0,6959.0,COMPLETED
48f091876a796d05883198cf,baseline,0,3517722.0,0.0,2276.0,COMPLETED
41e371d6f7df5e51e9e05e62,baseline,0,3517934.0,0.0,3474.0,COMPLETED
d8413ad4b46d6165d200e173,baseline,0,3532843.0,0.0,786.0,COMPLETED
d35851c587631a452dccb703,baseline,0,3537482.0,0.0,30.0,COMPLETED
e51b23ce0025b9232338e41a,baseline,0,3541937.0,0.0,35.0,COMPLETED
3716d0dd5dc58322a0675fcf,baseline,0,3545180.0,0.0,132.0,COMPLETED
e2a36633df3de2a8ce563b05,baseline,2,3510640.0,0.0,34911.0,COMPLETED
59d85c5c9c23359e17bf0231,baseline,0,3546404.0,0.0,63.0,COMPLETED
27f4bc4a87f7f939040403f8,baseline,2,3551339.0,0.0,206.0,COMPLETED
70f98b9731a5715d4ed11aa7,baseline,0,3551340.0,0.0,449.0,COMPLETED
708789d4cd847443954c2a66,baseline,3,3517878.0,0.0,36460.0,COMPLETED
4030a4b0fbd0b291874e6793,baseline,2,3557321.0,0.0,73.0,COMPLETED
d0bfe58991e050d9f467c161,baseline,3,3558508.0,0.0,326.0,COMPLETED
c0601d400b98aaad802ccba0,baseline,3,3562868.0,0.0,237.0,COMPLETED
a8f881b555916d3d173f1ad6,baseline,2,3557520.0,0.0,6411.0,COMPLETED
c16776dd6856187ecb6f2896,baseline,2,3564966.0,0.0,220.0,COMPLETED
34667342ddf14fa70dbc5d3f,baseline,0,3551013.0,0.0,14357.0,COMPLETED
a3849919132ebaedfac1e238,baseline,2,3573269.0,0.0,36.0,COMPLETED
4519514610da71ffeee467e0,baseline,0,3568924.0,0.0,5448.0,COMPLETED
80b0dd5a7c6aa9ecb2461ffe,baseline,0,3576646.0,0.0,2622.0,COMPLETED
986809cc33b26fd5f431c1c6,baseline,3,3588666.0,0.0,860.0,COMPLETED
9cf382542523e84df94d722e,baseline,3,3590706.0,0.0,719.0,COMPLETED
89811ab8ddd0c5f1ad0f8ef7,baseline,2,3583799.0,0.0,12860.0,COMPLETED
40080ff0aefa6b8290e43508,baseline,2,3597046.0,0.0,360.0,COMPLETED
d5ccbea71965206cc4182d06,baseline,2,3597779.0,0.0,83.0,COMPLETED
208937ffd6c9265334305435,baseline,0,3582588.0,0.0,16342.0,COMPLETED
df0ef692e37e77a67c4ff050,baseline,0,3600993.0,0.0,415.0,COMPLETED
05912b10f1884c6a161f2edb,baseline,0,3602716.0,0.0,35.0,COMPLETED
94f872b3522741e84e20dbe7,baseline,2,3606857.0,0.0,228.0,COMPLETED
acc347f689f4a947fae5f213,baseline,0,3606141.0,0.0,4382.0,COMPLETED
de63ce370b4cf31719cebb54,baseline,2,3607860.0,0.0,4050.0,COMPLETED
1e9263ce83d0e83ac288af18,baseline,3,3596200.0,0.0,17215.0,COMPLETED
fc4619f048eb2e8016b50cbd,baseline,1,3609360.0,0.0,5430.0,COMPLETED
3e4adb553c139a2fde8c25db,baseline,0,3613100.0,0.0,5557.0,COMPLETED
bf7b54d7aa633f8e91474956,baseline,2,3598037.0,0.0,21069.0,COMPLETED
331c3613cadec5dc49f86e7b,baseline,0,3608533.0,0.0,10921.0,COMPLETED
4d017ac8355e6411093ca9ce,baseline,2,3622223.0,0.0,13.0,COMPLETED
a354e34c4e9ad0f272552155,baseline,2,3624063.0,0.0,23.0,COMPLETED
76091a5cb8ab2424a0a6166a,baseline,2,3622751.0,0.0,2255.0,COMPLETED
f15ba20f27e118446094ce09,baseline,1,3621976.0,0.0,3855.0,COMPLETED
293b65dc565bedbb13736c7f,baseline,3,3623991.0,0.0,3797.0,COMPLETED
5eefd2bfbd0b7036da714290,baseline,2,3620940.0,0.0,11980.0,COMPLETED
97bcf91890c6b81e3e9a9464,baseline,2,3635305.0,0.0,474.0,COMPLETED
7438f9a29d4c0405ec4e96b5,baseline,3,3635403.0,0.0,447.0,COMPLETED
4aa3bd777a137715daf0fda6,baseline,2,3635815.0,0.0,405.0,COMPLETED
b6dd749f92a19f427dea1bda,baseline,1,3630619.0,0.0,5612.0,COMPLETED
c8977661b7ae2ca304787076,baseline,2,3638799.0,0.0,47.0,COMPLETED
ae1a956167bd07b428525cee,baseline,1,3638707.0,0.0,355.0,COMPLETED
969e556a8089fc1595f9b8e0,baseline,2,3642138.0,0.0,61.0,COMPLETED
1d03d28de544738cb9ea4e04,baseline,2,3633365.0,0.0,8877.0,COMPLETED
996e977ad078253cc4b0e51c,baseline,1,3641846.0,0.0,427.0,COMPLETED
94c8c7b2b06a5814fa2c062b,baseline,2,3647108.0,0.0,158.0,COMPLETED
c383dd4c990768eb2a2e4aea,baseline,2,3649101.0,0.0,93.0,COMPLETED
