task_id,submit_time,end_time,cpu_req,gpu_req,duration
6eabab41b1901dcb1d2136e9,2955411.0,2955561.0,600.0,100.0,150.0
97ebf723b8a6a20e190a3c96,2955854.0,2956386.0,1800.0,100.0,532.0
78f19dedeab2bcd86bd92d3e,2955859.0,2957380.0,1800.0,100.0,1521.0
28d1cf77e3142f3075d9886a,2961026.0,2961393.0,1000.0,50.0,367.0
2cfef3f5336d09b8f21463ad,2962311.0,2962462.0,600.0,25.0,151.0
d271643d13ee92cdebf8fab3,2962560.0,2962724.0,600.0,100.0,164.0
01a4c6f67f043a339b0297e3,2964185.0,2964521.0,1000.0,50.0,336.0
ee9541c14e8e5918aa3be14a,2964384.0,2964419.0,200.0,0.0,35.0
e479b9c9f92f4164ac090ce0,2967151.0,2967567.0,600.0,100.0,416.0
ef76f16e1077b1af8bde8a19,2967191.0,2967494.0,1000.0,50.0,303.0
be891f789bfe684cef2c655a,2969926.0,2973258.0,600.0,100.0,3332.0
0221852db0d38e6953ef29d3,2971161.0,2971427.0,600.0,100.0,266.0
2c62a4a6d4338b916ea57245,2973713.0,2974054.0,600.0,100.0,341.0
dc628e7fd38433fad4831296,2973899.0,2977033.0,600.0,10.0,3134.0
d0f9a68ce68cf1ca6df0868e,2974421.0,2974691.0,100.0,0.0,270.0
41cef949ebf1173b2b248753,2979329.0,2979407.0,600.0,100.0,78.0
0dcde5534627323616849590,2979854.0,2982089.0,600.0,25.0,2235.0
5afd2a9784d80c2f37e1e7a0,2980008.0,2980148.0,100.0,100.0,140.0
5ac7f0114ab3813802040655,2980344.0,2981389.0,1000.0,100.0,1045.0
25913f9c44507f79d0a64a47,2984518.0,2984929.0,600.0,25.0,411.0
89de1220ab8ab949850675ce,2985701.0,2988012.0,600.0,100.0,2311.0
c571a92331585827071037d0,2989458.0,2989665.0,600.0,100.0,207.0
5a5797066a9b1a753807045d,2996887.0,2997029.0,50.0,500.0,142.0
aa6b61a2503e04de50444d02,2997164.0,2997768.0,600.0,0.0,604.0
62a4aa7af2db9060617f06b5,2999910.0,3001744.0,1200.0,10.0,1834.0
567523846c7f31dc058b530f,3000660.0,3005558.0,600.0,10.0,4898.0
7b250fbfdb47113f38911edb,3000916.0,3001273.0,600.0,50.0,357.0
143869d272f379f0c013882b,3002387.0,3006453.0,600.0,10.0,4066.0
faaf5ea86487e51951012d56,3004353.0,3006096.0,600.0,50.0,1743.0
b5d708a6f5e40335d70690ae,3005610.0,3031706.0,600.0,25.0,26096.0
332d4db43f49283bcc364a38,3006859.0,3008415.0,100.0,100.0,1556.0
92a8775b4fa55826eb43537b,3007905.0,3007998.0,600.0,25.0,93.0
59f3694aa0dd5451b2298e9e,3008743.0,3009787.0,600.0,25.0,1044.0
df8cc22afd633f1bc3d96ddb,3009354.0,3015767.0,600.0,100.0,6413.0
e096bb6266169542fd84a450,3017476.0,3018132.0,600.0,100.0,656.0
147b67f9d01329b7580c0c52,3023706.0,3024837.0,600.0,0.0,1131.0
1958fb569e275caca295724b,3024035.0,3024344.0,1000.0,50.0,309.0
2f59d0c03de2ee46a14e1f19,3032508.0,3033277.0,100.0,0.0,769.0
e28a97954a2df09e23960618,3032969.0,3035184.0,600.0,50.0,2215.0
3ae2c0ee73cb0d6505541b5c,3033013.0,3034828.0,600.0,0.0,1815.0
bdd742c2ab09f4a9ea4e6b05,3033214.0,3035011.0,600.0,50.0,1797.0
d06c1acc0118e84d205d4e48,3034987.0,3035081.0,2000.0,100.0,94.0
0f6186b5fbb5760a72a07c62,3035638.0,3035910.0,600.0,0.0,272.0
fab51ea1c6144420bb56f850,3036299.0,3036566.0,600.0,100.0,267.0
2385aab8410cebc2ecc72b23,3036470.0,3044771.0,600.0,25.0,8301.0
f7aa03a8eb630c7ecebc4da5,3041207.0,3041504.0,600.0,100.0,297.0
e11701e33f0e71595ec330c7,3043737.0,3056352.0,1800.0,100.0,12615.0
66cd00c92501103c2bc460e2,3045178.0,3045425.0,600.0,100.0,247.0
d410943f542acbe1d5fb5fdb,3046860.0,3047095.0,600.0,100.0,235.0
631eedc92dae1545bfcf6f97,3047172.0,3064945.0,600.0,50.0,17773.0
66373c84dc70fa0ec7842745,3047656.0,3048395.0,600.0,100.0,739.0
11c32d5cbb49427ff38e068e,3047788.0,3047822.0,600.0,0.0,34.0
e53ae04be2102bc695268772,3047812.0,3048248.0,600.0,50.0,436.0
bc70be75768b615e05c605d0,3053013.0,3056052.0,1800.0,100.0,3039.0
2f8cbfdcda566121091488aa,3053629.0,3053657.0,100.0,25.0,28.0
238adee6a579335c6ad0c0da,3054748.0,3054966.0,100.0,0.0,218.0
6b97fcd3150a9f8b65422300,3060492.0,3060509.0,600.0,0.0,17.0
0fd586bf3a7ebe6c324bc7bf,3060946.0,3061294.0,1000.0,50.0,348.0
86fb3a28b9b353c06018d23a,3061504.0,3061567.0,200.0,0.0,63.0
54d513cdb7a6f0c06c8b9b1c,3062963.0,3063019.0,600.0,100.0,56.0
01504478c83a4fcd1d5c915f,3065918.0,3066257.0,600.0,0.0,339.0
e726de24ed5179f9ab9175c7,3067763.0,3069513.0,1000.0,100.0,1750.0
cd7a81a712500b6baf6e02aa,3070050.0,3077386.0,600.0,100.0,7336.0
6c387bfe4ee9165edfbceedb,3071337.0,3072295.0,600.0,100.0,958.0
0bea135d72fbbbc9d17c9e12,3075296.0,3075932.0,600.0,50.0,636.0
b77d1ec406033131e049fe75,3076656.0,3076851.0,600.0,100.0,195.0
fa22bcb1cd821ea862f8f293,3080988.0,3083384.0,600.0,25.0,2396.0
f46fc827e9392b294a49f433,3087617.0,3092917.0,1200.0,10.0,5300.0
b2bc7dae67e83ebe20a8cd2d,3090803.0,3091058.0,600.0,0.0,255.0
f227d2942e29c38fd0fc30e4,3092414.0,3092627.0,600.0,50.0,213.0
255dc3096864b949c4eaed5f,3096050.0,3096147.0,600.0,100.0,97.0
b8650ea7c4fb37f9b1f227bd,3101051.0,3101262.0,600.0,50.0,211.0
14cbeceb571a719a4aedf03d,3110522.0,3110592.0,600.0,100.0,70.0
2bba75069e4ed5a786c96f3b,3112679.0,3134823.0,600.0,50.0,22144.0
bacae1c91966c0030b51ce40,3115060.0,3119472.0,800.0,0.0,4412.0
63ae2dc4af0001da642b1d81,3117673.0,3120733.0,1800.0,100.0,3060.0
20f377582fd997447bdadd00,3118608.0,3118979.0,1000.0,50.0,371.0
ab4bfcb0e39be4a799470b1c,3120714.0,3153174.0,1200.0,100.0,32460.0
e0d33494920fdb18d4974673,3121194.0,3171246.0,1000.0,0.0,50052.0
fe95e1175b0f51c8a0e6ad00,3125112.0,3126007.0,600.0,0.0,895.0
63b67c879f6f47f87276ced8,3136907.0,3141173.0,1800.0,100.0,4266.0
1bf17ff77568ee1e29539343,3137164.0,3137341.0,600.0,0.0,177.0
137351ed061dbb2999654f6d,3137255.0,3137642.0,1000.0,50.0,387.0
b3a4e6f65070adaea07626d2,3138840.0,3140576.0,600.0,0.0,1736.0
9ba8083652e6dc6d58045eae,3139163.0,3142380.0,600.0,0.0,3217.0
e9eef4160553114e3338a493,3140180.0,3140785.0,800.0,50.0,605.0
c2b099b71062a5e504cdb1fe,3141000.0,3141029.0,600.0,25.0,29.0
adf76d4c0a4e34406f584379,3142414.0,3142518.0,600.0,0.0,104.0
101ebf641e8d4eef2e1aa599,3142750.0,3338453.0,600.0,100.0,195703.0
d68304f4d6cbd5143ccb174d,3144934.0,3145788.0,200.0,25.0,854.0
8352f99ae40ae66c1702a910,3145923.0,3145959.0,600.0,100.0,36.0
40ad2e566b96d621e35a804b,3151977.0,3152011.0,600.0,25.0,34.0
b8ec6e479bb0dab39405829f,3154426.0,3157272.0,600.0,10.0,2846.0
aeadc1588344ac523af5b065,3154611.0,3154647.0,600.0,5.0,36.0
00ff5a77794e66646b961ab2,3154975.0,3158599.0,600.0,10.0,3624.0
8ab79568c6e9ebecf4a63212,3156388.0,3164946.0,1800.0,20.0,8558.0
2a1622bee7afb77683c1bc7d,3156496.0,3156571.0,600.0,100.0,75.0
995b0c8cc2cd30ad14606636,3156692.0,3157508.0,600.0,25.0,816.0
5b6541be922e3e6ec42b08bc,3157113.0,3157227.0,600.0,25.0,114.0
9ed98db8552248dfa30ad28c,3157286.0,3157324.0,600.0,100.0,38.0
b229ae32aeb034360fee4746,3159927.0,3395282.0,600.0,50.0,235355.0
ea3f391bd3815a8ad800bbd4,3168461.0,3205261.0,600.0,25.0,36800.0
ba8eb1d2f1dbc24a052bc7c1,3170451.0,3170806.0,600.0,100.0,355.0
da56ca7534a323855f0100d2,3171025.0,3171577.0,600.0,200.0,552.0
9c403f9ecc24eb3461b22402,3171205.0,3171424.0,600.0,50.0,219.0
9e9517204cad4fe9e69ea50f,3171367.0,3171421.0,600.0,100.0,54.0
5a21296e7c03fc6fa1f2e377,3174402.0,3174455.0,600.0,0.0,53.0
4cc5a0c98e0ce06dfde736e3,3177473.0,3188526.0,600.0,25.0,11053.0
731cc9014df831e13306785a,3181010.0,3184203.0,600.0,100.0,3193.0
6f8ac83c2e9cbb71098e795a,3183460.0,3183578.0,600.0,25.0,118.0
91d36695399743f9f09d1942,3187105.0,3187142.0,600.0,10.0,37.0
81c3c235ba9c6ddf60a7a7b0,3187879.0,3195432.0,600.0,25.0,7553.0
f75874a63504d5f68379f406,3189206.0,3189240.0,600.0,10.0,34.0
e864abb0fb0223921c9eadcf,3197314.0,3210129.0,600.0,100.0,12815.0
41da5cdf110d7b812bcb1d22,3209983.0,3210631.0,600.0,25.0,648.0
4063252bc323e4e4425a60ff,3211344.0,3211397.0,600.0,100.0,53.0
e6c707919d1d2fea67581bad,3211599.0,3211865.0,300.0,25.0,266.0
757d63185ad98e96f359cc10,3212320.0,3212566.0,600.0,100.0,246.0
9a66a9afb5ddc7b1b312d9ef,3221225.0,3221264.0,600.0,100.0,39.0
5cc6d2abb5c3d30ad35ed3a2,3221890.0,3224644.0,400.0,50.0,2754.0
4b5d3f939d208e3142a27816,3224405.0,3224581.0,600.0,0.0,176.0
93761a50fe6389cd38ddc33c,3229267.0,3229674.0,600.0,25.0,407.0
978e6305079762069e02e6d6,3232182.0,3240859.0,600.0,10.0,8677.0
3cdddac281e5ca452d236dcf,3232457.0,3232653.0,600.0,0.0,196.0
b5a49fd7a4f8d2a66c89bf92,3234036.0,3234104.0,600.0,100.0,68.0
96970b26bbdc04bb5b8fbfc3,3239924.0,3239959.0,200.0,0.0,35.0
39b70299b47684f3cd8422e3,3255388.0,3257297.0,600.0,10.0,1909.0
f2175fe874d538ea9c0dad95,3260160.0,3262487.0,600.0,10.0,2327.0
64b195d3a53388dc5fd1b28c,3260234.0,3260612.0,100.0,100.0,378.0
45941437fc5bfb460a557f0b,3265794.0,3266017.0,600.0,5.0,223.0
866c6bd39ee210a507fa6d47,3273017.0,3274442.0,2000.0,100.0,1425.0
607200c9dc301cac80e3b685,3277133.0,3288399.0,600.0,25.0,11266.0
038b9bc04f4d2e0c3c4e63fa,3279107.0,3279612.0,600.0,0.0,505.0
12349e40fac2c6f93b4aaa18,3280221.0,3280576.0,300.0,25.0,355.0
3b60ecb907c212c5e1f4e745,3283969.0,3285207.0,600.0,0.0,1238.0
9e6418e448cddf91fccdd513,3284739.0,3304528.0,400.0,25.0,19789.0
567e040e1e146a37c6dcd458,3286235.0,3286248.0,100.0,0.0,13.0
30c1d5769de1e680cc637612,3286981.0,3292349.0,600.0,25.0,5368.0
077e836411e6a770dffdaeaf,3288242.0,3326666.0,300.0,50.0,38424.0
9c1bd9d0be949d6ebe186731,3288379.0,3288407.0,600.0,100.0,28.0
c3cf848432d6a5a4d460af57,3295255.0,3295393.0,600.0,100.0,138.0
3f4e16469ebfed41130f2676,3296642.0,3297956.0,600.0,0.0,1314.0
bb6780ae065f116a73d7d231,3297291.0,3297399.0,600.0,100.0,108.0
3ab9a01c80c6344ba828c79f,3297983.0,3298017.0,200.0,0.0,34.0
059b06206db6b23d3fdf621a,3299558.0,3302970.0,1800.0,100.0,3412.0
6712c774bf98207395836f71,3299782.0,3344117.0,1800.0,100.0,44335.0
83dfed911454faa88425bb20,3303102.0,3305206.0,600.0,0.0,2104.0
a743bfc7e0f815b90263bd87,3317505.0,3330026.0,600.0,10.0,12521.0
bbb334804ac0b6da32ef9c61,3318837.0,3323173.0,600.0,10.0,4336.0
d7462de5bb62c07d1315d400,3322788.0,3323374.0,1000.0,50.0,586.0
4ca11b19543f7db673436453,3330586.0,3335948.0,600.0,100.0,5362.0
d47811b795e617951d020058,3333122.0,3336897.0,200.0,0.0,3775.0
feed1edfddf196346b06db5b,3339215.0,3339303.0,600.0,100.0,88.0
f0afd6724adb9fbbbf94b405,3343776.0,3350448.0,100.0,0.0,6672.0
a7369d03d9b75d0de9477bad,3346078.0,3350768.0,600.0,10.0,4690.0
f7fcbe7e859a327124fb21cb,3355091.0,3374720.0,600.0,25.0,19629.0
2d6df242ab8978a3f9302224,3358882.0,3359148.0,600.0,50.0,266.0
f7c62dbda50774fae53dd16b,3361456.0,3361641.0,600.0,50.0,185.0
3c3b0aa71cc8f60ad6a39282,3371510.0,3372171.0,100.0,0.0,661.0
d43c252f6c0d994fd051128c,3374223.0,3374286.0,600.0,0.0,63.0
dd8ea188ff1828a560514b72,3377273.0,3377590.0,600.0,25.0,317.0
ab9e31b52cf571ebb34d5dde,3380601.0,3384615.0,600.0,100.0,4014.0
4536aaee212e8128db253ef9,3381132.0,3381160.0,600.0,100.0,28.0
f14f065efec0c42a0dee3c34,3381580.0,3400645.0,3200.0,100.0,19065.0
7a2196b921c79d36233b2fff,3383440.0,3383530.0,600.0,100.0,90.0
12f71d9d223f6b11bb1dc886,3384060.0,3384437.0,600.0,50.0,377.0
7b1916999fc6c5bf3d4e437f,3384949.0,3385690.0,600.0,50.0,741.0
418151e25321be4e50a1bd7f,3387692.0,3390849.0,1800.0,100.0,3157.0
9f017ed60474001542214140,3387693.0,3393099.0,1800.0,100.0,5406.0
5650ae0299c7f174187a5507,3388860.0,3389133.0,600.0,25.0,273.0
afe0769e231604ba99b51563,3392787.0,3394824.0,600.0,100.0,2037.0
6ff5ccb47e5c17b072a82a61,3393045.0,3393100.0,600.0,0.0,55.0
55075aeaf24693a4eac5fb64,3393072.0,3407535.0,600.0,25.0,14463.0
f495a711b9228eb7d40e788c,3395060.0,3395676.0,600.0,0.0,616.0
aa6b70c89f223c4c01c40566,3396333.0,3397940.0,600.0,0.0,1607.0
251278f770eefb0d4c922375,3398535.0,3398593.0,600.0,100.0,58.0
bcc6ded1f0c92182de4b0ae4,3399967.0,3400065.0,600.0,100.0,98.0
38380cc328ddc88bcac38617,3402156.0,3402217.0,600.0,0.0,61.0
7c796665c7975ddff90f2227,3402327.0,3402366.0,600.0,50.0,39.0
e69d865f484e0788bd57d3e3,3403232.0,3403677.0,600.0,25.0,445.0
c03789538f8920a6c4af3ca7,3407047.0,3408716.0,600.0,50.0,1669.0
90945ebb5cfe93917905ae58,3411648.0,3411771.0,600.0,0.0,123.0
7b2e55d7c0c32f0070d02435,3415671.0,3417198.0,1800.0,100.0,1527.0
4d863cceb2e719ea00246221,3415892.0,3430334.0,600.0,0.0,14442.0
0f7f00e2365b2278c4570c11,3416745.0,3417242.0,600.0,100.0,497.0
0222db2d72b5859b3f181167,3420254.0,3420468.0,600.0,100.0,214.0
00a627acf201e0b633ce5e84,3422432.0,3422557.0,600.0,0.0,125.0
fe46fc0099ada25e472c2066,3432820.0,3436112.0,600.0,10.0,3292.0
b50e9130c84d010b89a2c1df,3438438.0,3440250.0,600.0,100.0,1812.0
70ddf004cc2c978cd08c04ef,3443145.0,3463423.0,600.0,25.0,20278.0
e42a7cbeb3aa7c762293adf3,3443749.0,3444075.0,600.0,25.0,326.0
556562cd886f38040e647c7e,3443859.0,3443920.0,600.0,100.0,61.0
195aeeb0ed8ecfa9fff64004,3457076.0,3457436.0,1000.0,50.0,360.0
83e8f4b84f4187bfbd7a4964,3458468.0,3759643.0,600.0,0.0,301175.0
261017a00c98c4fa077a1a77,3460169.0,3463009.0,600.0,25.0,2840.0
7a5189897c6094708358400f,3463526.0,3464935.0,600.0,50.0,1409.0
2fc941c8c4608c1a5163cc6b,3468619.0,3472392.0,600.0,25.0,3773.0
acb08f42a128849b3a0b88c6,3469057.0,3469168.0,50.0,100.0,111.0
266084c325a1456fc6afbfbf,3469660.0,3469684.0,600.0,50.0,24.0
06371fda73089d6b2f9dadbf,3472239.0,3472543.0,600.0,25.0,304.0
5c7176f1204dd4dfafaf510f,3472551.0,3472724.0,800.0,50.0,173.0
fee8be8f4056991d69c909b5,3478224.0,3479546.0,600.0,100.0,1322.0
d4e1756270188ff984ffacea,3478277.0,3479716.0,600.0,100.0,1439.0
162a38f54a57f427b57c4b60,3479217.0,3488813.0,600.0,0.0,9596.0
12ecc2c8ab24cc0abe18456a,3479495.0,3481459.0,600.0,50.0,1964.0
7f776fda9267fd581aea303c,3481303.0,3487614.0,1800.0,100.0,6311.0
b8d972f4a059499fc3c8d1c6,3485520.0,3485613.0,600.0,25.0,93.0
b96059dddc96b165964fe6ea,3487889.0,3489029.0,600.0,100.0,1140.0
24d05845cdfb9462ab3a1b71,3487991.0,3489685.0,600.0,100.0,1694.0
e7d91880ed53fd81a5fb981f,3491899.0,3494581.0,600.0,50.0,2682.0
fe548e0bb858bc0969b6021c,3497187.0,3497211.0,600.0,50.0,24.0
dd7f766eaca8e1affe47167d,3498551.0,3503640.0,20.0,10.0,5089.0
733891e7e3c9384608b5f3ff,3498978.0,3499626.0,600.0,50.0,648.0
75adb11327900d753e4ad597,3500389.0,3500745.0,600.0,25.0,356.0
4ba8d282c94ddee4f52582ed,3504818.0,3506702.0,1800.0,100.0,1884.0
e63430e4da03362c2ac5ec9f,3509964.0,3516923.0,600.0,10.0,6959.0
e2a36633df3de2a8ce563b05,3510640.0,3545551.0,600.0,0.0,34911.0
a709f178fb2210763f71552b,3514093.0,3514141.0,600.0,5.0,48.0
e5c20cfaee9a65007169c7fd,3516189.0,3516755.0,600.0,100.0,566.0
48f091876a796d05883198cf,3517722.0,3519998.0,600.0,100.0,2276.0
708789d4cd847443954c2a66,3517878.0,3554338.0,600.0,0.0,36460.0
41e371d6f7df5e51e9e05e62,3517934.0,3521408.0,600.0,10.0,3474.0
d8413ad4b46d6165d200e173,3532843.0,3533629.0,600.0,25.0,786.0
d35851c587631a452dccb703,3537482.0,3537512.0,600.0,100.0,30.0
e51b23ce0025b9232338e41a,3541937.0,3541972.0,600.0,10.0,35.0
3716d0dd5dc58322a0675fcf,3545180.0,3545312.0,600.0,100.0,132.0
59d85c5c9c23359e17bf0231,3546404.0,3546467.0,600.0,100.0,63.0
34667342ddf14fa70dbc5d3f,3551013.0,3565370.0,600.0,100.0,14357.0
27f4bc4a87f7f939040403f8,3551339.0,3551545.0,600.0,100.0,206.0
70f98b9731a5715d4ed11aa7,3551340.0,3551789.0,600.0,100.0,449.0
4030a4b0fbd0b291874e6793,3557321.0,3557394.0,200.0,0.0,73.0
a8f881b555916d3d173f1ad6,3557520.0,3563931.0,1800.0,100.0,6411.0
d0bfe58991e050d9f467c161,3558508.0,3558834.0,600.0,100.0,326.0
c0601d400b98aaad802ccba0,3562868.0,3563105.0,600.0,100.0,237.0
c16776dd6856187ecb6f2896,3564966.0,3565186.0,600.0,100.0,220.0
4519514610da71ffeee467e0,3568924.0,3572556.0,200.0,100.0,3632.0
a3849919132ebaedfac1e238,3573269.0,3573305.0,600.0,100.0,36.0
80b0dd5a7c6aa9ecb2461ffe,3576646.0,3579268.0,600.0,10.0,2622.0
208937ffd6c9265334305435,3582588.0,3598930.0,3200.0,100.0,16342.0
89811ab8ddd0c5f1ad0f8ef7,3583799.0,3596659.0,1800.0,100.0,12860.0
986809cc33b26fd5f431c1c6,3588666.0,3589526.0,20.0,10.0,860.0
9cf382542523e84df94d722e,3590706.0,3591425.0,600.0,25.0,719.0
1e9263ce83d0e83ac288af18,3596200.0,3613415.0,600.0,10.0,17215.0
40080ff0aefa6b8290e43508,3597046.0,3597406.0,600.0,100.0,360.0
d5ccbea71965206cc4182d06,3597779.0,3597862.0,200.0,0.0,83.0
bf7b54d7aa633f8e91474956,3598037.0,3619106.0,20.0,10.0,21069.0
df0ef692e37e77a67c4ff050,3600993.0,3601408.0,100.0,25.0,415.0
05912b10f1884c6a161f2edb,3602716.0,3602751.0,600.0,5.0,35.0
acc347f689f4a947fae5f213,3606141.0,3610523.0,600.0,10.0,4382.0
94f872b3522741e84e20dbe7,3606857.0,3607085.0,600.0,50.0,228.0
de63ce370b4cf31719cebb54,3607860.0,3611910.0,600.0,10.0,4050.0
331c3613cadec5dc49f86e7b,3608533.0,3619454.0,20.0,10.0,10921.0
fc4619f048eb2e8016b50cbd,3609360.0,3614790.0,1600.0,100.0,5430.0
3e4adb553c139a2fde8c25db,3613100.0,3618657.0,600.0,25.0,5557.0
7814e0e778337c994e573940,3620378.0,3680085.0,1600.0,100.0,59707.0
5eefd2bfbd0b7036da714290,3620940.0,3632920.0,600.0,0.0,11980.0
a557256b770655e07539fb08,3620942.0,3677588.0,600.0,0.0,56646.0
f15ba20f27e118446094ce09,3621976.0,3625831.0,600.0,100.0,3855.0
4d017ac8355e6411093ca9ce,3622223.0,3622236.0,100.0,0.0,13.0
76091a5cb8ab2424a0a6166a,3622751.0,3625006.0,50.0,25.0,2255.0
293b65dc565bedbb13736c7f,3623991.0,3627788.0,600.0,0.0,3797.0
a354e34c4e9ad0f272552155,3624063.0,3624086.0,600.0,100.0,23.0
b6dd749f92a19f427dea1bda,3630619.0,3636231.0,600.0,0.0,5612.0
1d03d28de544738cb9ea4e04,3633365.0,3642242.0,600.0,100.0,8877.0
97bcf91890c6b81e3e9a9464,3635305.0,3635779.0,600.0,0.0,474.0
7438f9a29d4c0405ec4e96b5,3635403.0,3635850.0,600.0,100.0,447.0
4aa3bd777a137715daf0fda6,3635815.0,3636220.0,600.0,0.0,405.0
ae1a956167bd07b428525cee,3638707.0,3639062.0,1000.0,50.0,355.0
c8977661b7ae2ca304787076,3638799.0,3638846.0,600.0,25.0,47.0
996e977ad078253cc4b0e51c,3641846.0,3642273.0,600.0,50.0,427.0
969e556a8089fc1595f9b8e0,3642138.0,3642199.0,400.0,100.0,61.0
2ca0c4dccf896bd2f2b1532e,3643039.0,3654741.0,600.0,20.0,11702.0
26163ef7a1649d2290ddefdc,3644909.0,3649446.0,600.0,0.0,4537.0
94c8c7b2b06a5814fa2c062b,3647108.0,3647266.0,600.0,25.0,158.0
c383dd4c990768eb2a2e4aea,3649101.0,3649194.0,600.0,0.0,93.0
52f878898cc21102db3df0f1,3650951.0,3655160.0,600.0,100.0,4209.0
53dcf070bf1fec2da226e987,3652334.0,3652377.0,600.0,0.0,43.0
b0fae6e553356b6042c5a88a,3652572.0,3655047.0,600.0,25.0,2475.0
e20d54e3edf349287201724c,3653298.0,3653318.0,600.0,100.0,20.0
13fbe71d59236a25d217184f,3653856.0,3654480.0,400.0,50.0,624.0
f480b97856a29a1269f59799,3658677.0,3658942.0,600.0,50.0,265.0
6bef753f6b16c274379f54ca,3663909.0,3672605.0,600.0,25.0,8696.0
1bf3ef5eca22ed2d4b88fe95,3665793.0,3685928.0,600.0,0.0,20135.0
a2b42490bb3b335d0c82dd76,3669806.0,3669870.0,600.0,25.0,64.0
65179b6bc3657763e2761bce,3671385.0,3673092.0,400.0,50.0,1707.0
5a1cdf5528da597815393288,3671562.0,3671613.0,600.0,100.0,51.0
5f91c2dbbb2a071ae04d7e7a,3681202.0,3681547.0,600.0,50.0,345.0
2c0f307914a2e4ed8f8d52f5,3684106.0,3699725.0,1800.0,100.0,15619.0
a94606da199bc36728ae4860,3685135.0,3685188.0,600.0,100.0,53.0
33afc09a55ad107a08ea47ed,3687038.0,3724025.0,600.0,25.0,36987.0
2f5a71f8d576f00297253e1c,3687966.0,3692861.0,1800.0,200.0,4895.0
a1dc1a20cba859a19d7335c6,3688646.0,3688826.0,600.0,50.0,180.0
d105b2275f8117fd9fcd7a49,3689966.0,3690155.0,600.0,100.0,189.0
15a6f8c216d224e084d9cd04,3696169.0,3696485.0,600.0,100.0,316.0
e02ff703610cad6f19e09af2,3697064.0,3701221.0,600.0,25.0,4157.0
7e49fdacd369b43f4f1f6a03,3702704.0,3703108.0,600.0,100.0,404.0
ac4d39c1c0cd86ca440adaaf,3708900.0,3709003.0,600.0,50.0,103.0
43058a38af1c6ff2b450dd9f,3708909.0,3709135.0,600.0,100.0,226.0
aaa8c5e2a122b9d67808228d,3710879.0,3710934.0,1600.0,100.0,55.0
c7daa8417394c04ddb518715,3711205.0,3711245.0,600.0,100.0,40.0
f2910ebb550bb39297d6804f,3713551.0,3713584.0,600.0,100.0,33.0
8cd96aba1681ae31ae289b8e,3721285.0,3721354.0,800.0,50.0,69.0
9263bb7312f1153113b76dad,3722219.0,3726906.0,300.0,25.0,4687.0
050ec9eb8ac59feedf73b022,3723536.0,3740407.0,3200.0,100.0,16871.0
ba42b560afbeeb2122c3b9ee,3723926.0,3724078.0,600.0,100.0,152.0
bcee57ed537dbd5fd620b669,3729797.0,3730010.0,600.0,0.0,213.0
225b89841545297cc077fe5c,3730147.0,3731231.0,600.0,0.0,1084.0
868318ed8a39aadc18ff2e85,3730734.0,3732910.0,1600.0,100.0,2176.0
04d822be13d6ab476022a943,3732639.0,3745674.0,600.0,50.0,13035.0
a48ca542a1de48470be8cc66,3734850.0,3734961.0,1600.0,100.0,111.0
49d0d0c3a45f36a7a6db493e,3736315.0,3736985.0,600.0,25.0,670.0
325fe17e67975df00ddfbe1b,3736952.0,3737693.0,600.0,100.0,741.0
881ef68f29389d11130f53f6,3740644.0,3754771.0,1800.0,100.0,14127.0
5b74e7ab697f9baf28e7530a,3745930.0,3746002.0,600.0,100.0,72.0
0237c74f032658dcc7050267,3746667.0,3748129.0,200.0,50.0,1462.0
e24b8696d17fa713314bfbd4,3747069.0,3747160.0,600.0,100.0,91.0
6b79eece52d8afc43caf7288,3747776.0,3747804.0,600.0,50.0,28.0
d2d6ffe0b0a54ae68bf58a06,3752724.0,3753407.0,600.0,100.0,683.0
d3d25155260a9c4da18d7681,3754101.0,3754138.0,600.0,25.0,37.0
ad9d232b2261087b87f84c34,3754228.0,3754916.0,600.0,100.0,688.0
4449b11cb1986006a63f78c5,3754635.0,3754892.0,600.0,100.0,257.0
edaa851bd879797842611db9,3755938.0,3756212.0,600.0,0.0,274.0
9eb83cf196d285dfdc7dc872,3756137.0,3758585.0,1600.0,100.0,2448.0
3b162ba2d9209dae89acb737,3756756.0,3757161.0,600.0,0.0,405.0
a556126363622281e9a58058,3756795.0,3757022.0,600.0,100.0,227.0
